ETH Simulated time (yr AD),ETH solar modulation parameter (MeV),ETH solar modulation parameter sig (MeV),QL Simulated time (yr AD),QL solar modulation parameter (MeV),Sunspot times (yr AD),Sunspots
1212,395.093000092255,166.4787953305,1753,414.550010632125,1941.58333333333,78.3
1212.08333333333,400.545408661608,169.989394663355,1753.08333333333,408.02004874569,1941.66666666666,79.4
1212.16666666666,406.538283951851,173.58731429347,1753.16666666666,401.438796868912,1941.75,81.9
1212.25,413.050559087694,177.256029873012,1753.25,394.84164413042,1941.83333333333,83.6
1212.33333333333,420.057875128303,180.979032406984,1753.33333333333,388.264342537601,1941.91666666666,79.9
1212.41666666666,427.532616974515,184.739933411046,1753.41666666666,381.742792310257,1942,73.1
1212.5,435.443979640393,188.522562465556,1753.5,375.312828899268,1942.08333333333,67
1212.58333333333,443.758065722886,192.311056329117,1753.58333333333,369.010012545901,1942.16666666666,60.8
1212.66666666666,452.438014475937,196.089939033258,1753.66666666666,362.869421224707,1942.25,55.5
1212.75,461.444162452869,199.844192625152,1753.75,356.925447832957,1942.33333333333,53.1
1212.83333333333,470.734235219935,203.559318474308,1753.83333333333,351.211602540045,1942.41666666666,51.8
1212.91666666666,480.263569161467,207.22138930572,1753.91666666666,345.760321289569,1942.5,49.4
1213,489.985361893437,210.817092333059,1754,340.602781550729,1942.58333333333,46.2
1213.08333333333,499.850949294383,214.333764012012,1754.08333333333,335.768726528217,1942.66666666666,42.6
1213.16666666666,509.810106703546,217.759417009868,1754.16666666666,331.286299118241,1942.75,38.4
1213.25,519.811371497096,221.082760005356,1754.25,327.18188688564,1942.83333333333,35.2
1213.33333333333,529.802384061588,224.293210908979,1754.33333333333,323.479979208221,1942.91666666666,34.2
1213.41666666666,539.730244086232,227.380904044402,1754.41666666666,320.203037523679,1943,33.6
1213.5,549.541879005304,230.336691767317,1754.5,317.371379382452,1943.08333333333,33.2
1213.58333333333,559.184421282662,233.152140924666,1754.58333333333,315.003076796789,1943.16666666666,32.7
1213.66666666666,568.605591026269,235.819524476477,1754.66666666666,313.113869192467,1943.25,31.4
1213.75,577.754080154112,238.331808519332,1754.75,311.717091112702,1943.33333333333,29.2
1213.83333333333,586.579934008387,240.682634864699,1754.83333333333,310.823614689343,1943.41666666666,27.5
1213.91666666666,595.034925936147,242.866299228469,1754.91666666666,310.441806780534,1943.5,26.6
1214,603.072919934526,244.877724974696,1755,310.577500573621,1943.58333333333,24
1214.08333333333,610.650216062642,246.712432252144,1755.08333333333,311.233981367547,1943.66666666666,20.9
1214.16666666666,617.72587312655,248.366502347548,1755.16666666666,312.411986187801,1943.75,18
1214.25,624.262003378692,249.836537263336,1755.25,314.10971686072,1943.83333333333,15.4
1214.33333333333,630.224034721797,251.119614943237,1755.33333333333,316.322866185494,1943.91666666666,14.4
1214.41666666666,635.580936995765,252.213241110727,1755.41666666666,319.044656879314,1944,13.6
1214.5,640.305410079353,253.115299185161,1755.5,322.265893014623,1944.08333333333,12.9
1214.58333333333,644.374032585931,253.824000091129,1755.58333333333,325.97502370394,1944.16666666666,13
1214.66666666666,647.76737083812,254.337833956631,1755.66666666666,330.158218811838,1944.25,13.9
1214.75,650.47004858849,254.655525725515,1755.75,334.799456483425,1944.33333333333,14.6
1214.83333333333,652.470778635286,254.775996623888,1755.83333333333,339.880622272796,1944.41666666666,15.3
1214.91666666666,653.762358081254,254.698333259198,1755.91666666666,345.381619631995,1944.5,17
1215,654.341629512402,254.421765925816,1756,351.280491480018,1944.58333333333,18.9
1215.08333333333,654.209410824867,253.945657450597,1756.08333333333,357.553552512761,1944.66666666666,20.4
1215.16666666666,653.37039675599,253.269503627787,1756.16666666666,364.175531842472,1944.75,23.4
1215.25,651.833035312257,252.392945956862,1756.25,371.119725474995,1944.83333333333,27.5
1215.33333333333,649.609382208239,251.315797015628,1756.33333333333,378.358158046413,1944.91666666666,31.7
1215.41666666666,646.714936195574,250.038078392559,1756.41666666666,385.861753141932,1945,36.4
1215.5,643.168457864183,248.560070682669,1756.5,393.600511399683,1945.08333333333,39.7
1215.58333333333,638.991774203395,246.882374622408,1756.58333333333,401.54369545445,1945.16666666666,41.7
1215.66666666666,634.209570940214,245.005981999301,1756.66666666666,409.660020598525,1945.25,46.8
1215.75,628.849174428342,242.932354524701,1756.75,417.917849828455,1945.33333333333,52.8
1215.83333333333,622.940324644843,240.663508408406,1756.83333333333,426.285391706943,1945.41666666666,55.2
1215.91666666666,616.514940661676,238.2021019226,1756.91666666666,434.730899198258,1945.5,57.1
1216,609.606879797694,235.551522794533,1757,443.222867338482,1945.58333333333,64.3
1216.08333333333,602.251691526208,232.715971867495,1757.08333333333,451.730227316278,1945.66666666666,73.2
1216.16666666666,594.486367122044,229.700539238122,1757.16666666666,460.222534370973,1945.75,80.1
1216.25,586.349085990827,226.511269166264,1757.25,468.670147002696,1945.83333333333,86.9
1216.33333333333,577.878959637038,223.155210508103,1757.33333333333,477.044395386892,1945.91666666666,93.2
1216.41666666666,569.115774290498,219.640450118951,1757.41666666666,485.317737490988,1946,101
1216.5,560.099733312943,215.976127428287,1757.5,493.463902037956,1946.08333333333,111.7
1216.58333333333,550.871200640549,212.172429109389,1757.58333333333,501.4580180434,1946.16666666666,121.5
1216.66666666666,541.470446683184,208.240563438094,1757.66666666666,509.276731142166,1946.25,128
1216.75,531.93739829769,204.192714564171,1757.75,516.898307324359,1946.33333333333,135.7
1216.83333333333,522.311394681663,200.041977500434,1757.83333333333,524.302725029676,1946.41666666666,147.7
1216.91666666666,512.630951296881,195.802275166481,1757.91666666666,531.471756812404,1946.5,157.7
1217,502.933534223456,191.488259304152,1758,538.389041992181,1946.58333333333,163.1
1217.08333333333,493.255347632369,187.115197502837,1758.08333333333,545.040151836986,1946.66666666666,167.3
1217.16666666666,483.631137246554,182.6988489111,1758.16666666666,551.41264884245,1946.75,173.3
1217.25,474.094012604127,178.255331423855,1758.25,557.496141515959,1946.83333333333,182.8
1217.33333333333,464.67529058273,173.800983189805,1758.33333333333,563.282335722316,1946.91666666666,193.4
1217.41666666666,455.404362074771,169.352221197357,1758.41666666666,568.765083146191,1947,199.2
1217.5,446.308583068965,164.925399518925,1758.5,573.940426851286,1947.08333333333,204.1
1217.58333333333,437.413190795689,160.536669567282,1758.58333333333,578.806643318701,1947.16666666666,211.2
1217.66666666666,428.74124506393,156.201844467916,1758.66666666666,583.364279743912,1947.25,217.2
1217.75,420.313594456,151.936269393681,1758.75,587.616184764286,1947.33333333333,218.7
1217.83333333333,412.148866647204,147.754699454075,1758.83333333333,591.567530176108,1947.41666666666,216.1
1217.91666666666,404.263481775701,143.671186488308,1758.91666666666,595.225820581008,1947.5,214.1
1218,396.671687497708,139.698975879916,1759,598.60088728593,1947.58333333333,210.9
1218.08333333333,389.385614120244,135.850414290064,1759.08333333333,601.704862235531,1947.66666666666,206
1218.16666666666,382.415348003346,132.136869000529,1759.16666666666,604.552127468792,1947.75,206.3
1218.25,375.76902126227,128.568659374066,1759.25,607.159235810645,1947.83333333333,207.1
1218.33333333333,369.452915674067,125.15500078127,1759.33333333333,609.544799324997,1947.91666666666,205.7
1218.41666666666,363.471578599228,121.903961199332,1759.41666666666,611.729343281393,1948,205
1218.5,357.827948665347,118.822430546403,1759.5,613.735124724256,1948.08333333333,202.3
1218.58333333333,352.523488923575,115.916102668847,1759.58333333333,615.585915990997,1948.16666666666,198.9
1218.66666666666,347.558325177689,113.189469747947,1759.66666666666,617.306754657635,1948.25,195.7
1218.75,342.931387197768,110.64582874272,1759.75,618.923662413719,1948.33333333333,192.2
1218.83333333333,338.640550563583,108.287299342868,1759.83333333333,620.463336304538,1948.41666666666,191.6
1218.91666666666,334.682776935054,106.114852772583,1759.91666666666,621.952816645929,1948.5,193.5
1219,331.054250617381,104.128350658441,1760,623.419136724059,1948.58333333333,199.8
1219.08333333333,327.75050938012,102.326593053761,1760.08333333333,624.888960113843,1948.66666666666,209.1
1219.16666666666,324.766567615366,100.707374612476,1760.16666666666,626.388211991781,1948.75,210.3
1219.25,322.097030098061,99.2675478504239,1760.25,627.94171105105,1948.83333333333,203.8
1219.33333333333,319.736194847264,98.0030924279135,1760.33333333333,629.572808495886,1948.91666666666,197.1
1219.41666666666,317.678143866242,96.9091894165443,1760.41666666666,631.303040191806,1949,193.4
1219.5,315.916820837286,95.9802995492868,1760.5,633.151797536456,1949.08333333333,190.4
1219.58333333333,314.446095148266,95.2102444815387,1760.58333333333,635.136022099151,1949.16666666666,188.5
1219.66666666666,313.259811926648,94.5922901093507,1760.66666666666,637.269928588653,1949.25,188.4
1219.75,312.351828052535,94.1192309983496,1760.75,639.564760248808,1949.33333333333,190.9
1219.83333333333,311.716034415331,93.783474971075,1760.83333333333,642.028580346808,1949.41666666666,192.5
1219.91666666666,311.346364969086,93.5771268808956,1760.91666666666,644.666103005467,1949.5,190.3
1220,311.236793428097,93.4920705708769,1761,647.478566233615,1949.58333333333,184.1
1220.08333333333,311.381318717346,93.5200479879915,1761.08333333333,650.46364960892,1949.66666666666,176.1
1220.16666666666,311.773940524653,93.6527344214351,1761.16666666666,653.615438619186,1949.75,171.4
1220.25,312.408626456132,93.8818088880834,1761.25,656.92443711059,1949.83333333333,169.4
1220.33333333333,313.279272357825,94.1990188123552,1761.33333333333,660.377628596522,1949.91666666666,167.1
1220.41666666666,314.379657357367,94.5962383285932,1761.41666666666,663.958586383115,1950,162.8
1220.5,315.703395140799,95.0655197431647,1761.5,667.647631630183,1950.08333333333,158.5
1220.58333333333,317.243882938593,95.5991379057714,1761.58333333333,671.422037631582,1950.16666666666,150.7
1220.66666666666,318.994249659168,96.1896274367478,1761.66666666666,675.256277779141,1950.25,141
1220.75,320.947304576939,96.8298129247624,1761.75,679.122313867233,1950.33333333333,131.6
1220.83333333333,323.095487952645,97.5128323400069,1761.83333333333,682.989920597116,1950.41666666666,122.6
1220.91666666666,325.430824934245,98.2321540071426,1761.91666666666,686.827041347778,1950.5,116.4
1221,327.944884054304,98.9815875641114,1762,690.600169498234,1950.58333333333,111.9
1221.08333333333,330.628741598471,99.7552894098145,1762.08333333333,694.274748866634,1950.66666666666,106.7
1221.16666666666,333.472953055916,100.547763219562,1762.16666666666,697.815586323091,1950.75,102.3
1221.25,336.46753275883,101.353856178686,1762.25,701.187269534545,1950.83333333333,101.2
1221.33333333333,339.601942666599,102.168751645599,1762.33333333333,704.354583184667,1950.91666666666,102.4
1221.41666666666,342.865091060408,102.987958999809,1762.41666666666,707.282917731378,1951,101.6
1221.5,346.245341703327,103.807301450773,1762.5,709.938665578873,1951.08333333333,98.5
1221.58333333333,349.730533800547,104.622902572418,1762.58333333333,712.289600296979,1951.16666666666,98.9
1221.66666666666,353.308012867195,105.431172281611,1762.66666666666,714.305235181344,1951.25,100.2
1221.75,356.964672375954,106.228792901285,1762.75,715.95715802536,1951.33333333333,99.5
1221.83333333333,360.687005812204,107.012705849706,1762.83333333333,717.219339485304,1951.41666666666,98.9
1221.91666666666,364.461168509249,107.780099383699,1762.91666666666,718.068412876545,1951.5,97.3
1222,368.273048371806,108.528397699596,1763,718.483923650445,1951.58333333333,94
1222.08333333333,372.108344337653,109.255251571403,1763.08333333333,718.448547174319,1951.66666666666,89.8
1222.16666666666,375.952651220064,109.958530604728,1763.16666666666,717.94827376943,1951.75,84
1222.25,379.791549477927,110.636317132409,1763.25,716.972560249871,1951.83333333333,75.3
1222.33333333333,383.610698499064,111.286901775654,1763.33333333333,715.514447449572,1951.91666666666,66.5
1222.41666666666,387.395932111474,111.908780713606,1763.41666666666,713.570643438495,1952,61.5
1222.5,391.133355184285,112.500654710515,1763.5,711.141572330297,1952.08333333333,59.8
1222.58333333333,394.809440298119,113.061429930296,1763.58333333333,708.231388785031,1952.16666666666,56.2
1222.66666666666,398.411123540977,113.590220529482,1763.66666666666,704.847958518205,1952.25,51.4
1222.75,401.925898523794,114.086352968383,1763.75,701.002805344874,1952.33333333333,48
1222.83333333333,405.341907714151,114.54937191842,1763.83333333333,696.711025516962,1952.41666666666,45.5
1222.91666666666,408.648030161188,114.979047572023,1763.91666666666,691.991170356195,1952.5,44
1223,411.833964634057,115.37538408315,1764,686.865098444253,1952.58333333333,42.1
1223.08333333333,414.890307134185,115.738628789557,1764.08333333333,681.35779889633,1952.66666666666,40.3
1223.16666666666,417.808621702511,116.069281810785,1764.16666666666,675.497187481966,1952.75,39.5
1223.25,420.581503471982,116.368105605114,1764.25,669.313877523877,1952.83333333333,38.8
1223.33333333333,423.20263303178,116.636134116542,1764.33333333333,662.840927583355,1952.91666666666,37.3
1223.41666666666,425.666821344358,116.874681227063,1764.41666666666,656.113567960855,1953,34.6
1223.5,427.97004464005,117.085348307694,1764.5,649.168908055532,1953.08333333333,31
1223.58333333333,430.109468874794,117.270030702582,1764.58333333333,642.045626673362,1953.16666666666,28.6
1223.66666666666,432.083463466162,117.430922980474,1764.66666666666,634.783647461482,1953.25,27.2
1223.75,433.891604123954,117.570522761024,1764.75,627.423801777052,1953.33333333333,25
1223.83333333333,435.534664667546,117.691632884775,1764.83333333333,620.007481471584,1953.41666666666,22
1223.91666666666,437.014597776213,117.797361649927,1764.91666666666,612.576284286053,1953.5,18.5
1224,438.334504654762,117.89112078354,1765,605.171654804525,1953.58333333333,16.7
1224.08333333333,439.498593625863,117.976620754742,1765.08333333333,597.834524181563,1953.66666666666,16.6
1224.16666666666,440.512127708211,118.057862997875,1765.16666666666,590.604952078232,1953.75,15.1
1224.25,441.381361339602,118.139128631312,1765.25,583.521774327263,1953.83333333333,12.8
1224.33333333333,442.11346657028,118.224963348708,1765.33333333333,576.62225976277,1953.91666666666,10.8
1224.41666666666,442.716449263754,118.320158296876,1765.41666666666,569.941779446918,1954,9.3
1224.5,443.199056064255,118.429726893029,1765.5,563.513491299224,1954.08333333333,8.2
1224.58333333333,443.570673099242,118.5588776487,1765.58333333333,557.368042946785,1954.16666666666,6.3
1224.66666666666,443.841217577022,118.712983158715,1765.66666666666,551.533295483317,1954.25,5.1
1224.75,444.021023615807,118.897545484385,1765.75,546.034070748931,1954.33333333333,5.5
1224.83333333333,444.120723804591,119.118158208161,1765.83333333333,540.891924715718,1954.41666666666,6.3
1224.91666666666,444.151128150328,119.380465461735,1765.91666666666,536.124949581508,1954.5,7.9
1225,444.123102209959,119.690118234983,1766,531.747607226611,1954.58333333333,10.5
1225.08333333333,444.047446327611,120.052728265783,1766.08333333333,527.770596739559,1954.66666666666,11.4
